,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,LEFT_HIP,LEFT_KNEE,LEFT_ANKLE,RIGHT_SHOULDER,RIGHT_ELBOW,RIGHT_WRIST,RIGHT_HIP,RIGHT_KNEE,RIGHT_ANKLE
mean,133.83817393520053,116.0956498472866,156.35008019637993,126.11693431916648,147.21117546308344,140.59047652147072,113.31724313226555,128.18059584592538,157.19237111104985,112.93134127120622,140.03535598969043,148.4977800145062
min,1.518445170763711,1.1352786328544981,0.6574262805547029,0.49691389681410975,0.4496164038671955,1.0913006602781674,0.0007911816882108797,0.953649349827574,7.906276333658565,0.11183633953718995,0.8185239780564787,2.8177493421350737
max,179.9995720333783,179.92072274134284,179.97807784155924,179.9364209937989,179.99782680574066,179.89546985908345,179.60409577581214,179.99543852810874,179.95922489340086,179.8929184881216,179.99513085243865,179.93755885295786
std,38.747756027496436,43.59936523160454,21.094654074618223,46.495293793100636,39.907784946940154,22.09039712310272,54.53406507224757,42.9998828935053,19.643147697537973,51.97953734907012,41.90311008121601,24.331978994107686
